# Goxel 0.7.1
# One line per voxel
# X Y Z RRGGBB
-320 8 -27 ffffff
-319 8 -27 ffffff
-315 8 -27 ffffff
-314 8 -27 ffffff
-313 8 -27 ffffff
-312 8 -27 ffffff
-311 8 -27 ffffff
-310 8 -27 ffffff
-309 8 -27 ffffff
-308 8 -27 ffffff
-321 9 -27 ffffff
-320 9 -27 ffffff
-318 9 -27 ffffff
-317 9 -27 ffffff
-316 9 -27 ffffff
-315 9 -27 ffffff
-314 9 -27 ffffff
-313 9 -27 ffffff
-312 9 -27 ffffff
-311 9 -27 ffffff
-310 9 -27 ffffff
-309 9 -27 ffffff
-308 9 -27 ffffff
-321 10 -27 ffffff
-320 10 -27 ffffff
-319 10 -27 ffffff
-318 10 -27 ffffff
-317 10 -27 ffffff
-316 10 -27 ffffff
-315 10 -27 ffffff
-314 10 -27 ffffff
-313 10 -27 ffffff
-312 10 -27 ffffff
-311 10 -27 ffffff
-310 10 -27 ffffff
-309 10 -27 ffffff
-308 10 -27 ffffff
-320 6 -26 ffffff
-319 6 -26 ffffff
-315 6 -26 ffffff
-314 6 -26 ffffff
-313 6 -26 ffffff
-312 6 -26 ffffff
-311 6 -26 ffffff
-310 6 -26 ffffff
-309 6 -26 ffffff
-308 6 -26 ffffff
-320 7 -26 ffffff
-319 7 -26 ffffff
-315 7 -26 ffffff
-314 7 -26 ffffff
-313 7 -26 ffffff
-312 7 -26 ffffff
-311 7 -26 ffffff
-310 7 -26 ffffff
-309 7 -26 ffffff
-308 7 -26 ffffff
-320 8 -26 ffffff
-319 8 -26 ffffff
-315 8 -26 ffffff
-314 8 -26 ffffff
-313 8 -26 ffffff
-312 8 -26 ffffff
-311 8 -26 ffffff
-310 8 -26 ffffff
-309 8 -26 ffffff
-308 8 -26 ffffff
-321 9 -26 ffffff
-320 9 -26 ffffff
-319 9 -26 ffffff
-318 9 -26 ffffff
-317 9 -26 ffffff
-316 9 -26 ffffff
-315 9 -26 ffffff
-314 9 -26 ffffff
-313 9 -26 ffffff
-312 9 -26 ffffff
-311 9 -26 ffffff
-310 9 -26 ffffff
-309 9 -26 ffffff
-308 9 -26 ffffff
-321 10 -26 ffffff
-320 10 -26 ffffff
-319 10 -26 ffffff
-318 10 -26 ffffff
-317 10 -26 ffffff
-316 10 -26 ffffff
-315 10 -26 ffffff
-314 10 -26 ffffff
-313 10 -26 ffffff
-312 10 -26 ffffff
-311 10 -26 ffffff
-310 10 -26 ffffff
-309 10 -26 ffffff
-308 10 -26 ffffff
-315 6 -25 ffffff
-314 6 -25 ffffff
-313 6 -25 ffffff
-312 6 -25 ffffff
-311 6 -25 ffffff
-310 6 -25 ffffff
-309 6 -25 ffffff
-308 6 -25 ffffff
-315 7 -25 ffffff
-314 7 -25 ffffff
-313 7 -25 ffffff
-312 7 -25 ffffff
-311 7 -25 ffffff
-310 7 -25 ffffff
-309 7 -25 ffffff
-308 7 -25 ffffff
-315 8 -25 ffffff
-314 8 -25 ffffff
-313 8 -25 ffffff
-312 8 -25 ffffff
-311 8 -25 ffffff
-310 8 -25 ffffff
-309 8 -25 ffffff
-308 8 -25 ffffff
-320 9 -25 ffffff
-319 9 -25 ffffff
-318 9 -25 ffffff
-317 9 -25 ffffff
-316 9 -25 ffffff
-315 9 -25 ffffff
-314 9 -25 ffffff
-313 9 -25 ffffff
-312 9 -25 ffffff
-311 9 -25 ffffff
-310 9 -25 ffffff
-309 9 -25 ffffff
-308 9 -25 ffffff
-320 10 -25 ffffff
-319 10 -25 ffffff
-318 10 -25 ffffff
-317 10 -25 ffffff
-316 10 -25 ffffff
-315 10 -25 ffffff
-314 10 -25 ffffff
-313 10 -25 ffffff
-312 10 -25 ffffff
-311 10 -25 ffffff
-310 10 -25 ffffff
-309 10 -25 ffffff
-308 10 -25 ffffff
-315 6 -24 ffffff
-314 6 -24 ffffff
-313 6 -24 ffffff
-312 6 -24 ffffff
-311 6 -24 ffffff
-310 6 -24 ffffff
-309 6 -24 ffffff
-308 6 -24 ffffff
-315 7 -24 ffffff
-314 7 -24 ffffff
-313 7 -24 ffffff
-312 7 -24 ffffff
-311 7 -24 ffffff
-310 7 -24 ffffff
-309 7 -24 ffffff
-308 7 -24 ffffff
-315 8 -24 ffffff
-314 8 -24 ffffff
-313 8 -24 ffffff
-312 8 -24 ffffff
-311 8 -24 ffffff
-310 8 -24 ffffff
-309 8 -24 ffffff
-308 8 -24 ffffff
-318 9 -24 ffffff
-317 9 -24 ffffff
-316 9 -24 ffffff
-315 9 -24 ffffff
-314 9 -24 ffffff
-313 9 -24 ffffff
-312 9 -24 ffffff
-311 9 -24 ffffff
-310 9 -24 ffffff
-309 9 -24 ffffff
-308 9 -24 ffffff
-319 10 -24 ffffff
-318 10 -24 ffffff
-317 10 -24 ffffff
-316 10 -24 ffffff
-315 10 -24 ffffff
-314 10 -24 ffffff
-313 10 -24 ffffff
-312 10 -24 ffffff
-311 10 -24 ffffff
-310 10 -24 ffffff
-309 10 -24 ffffff
-308 10 -24 ffffff
-313 6 -23 ffffff
-312 6 -23 ffffff
-311 6 -23 ffffff
-310 6 -23 ffffff
-309 6 -23 ffffff
-308 6 -23 ffffff
-313 7 -23 ffffff
-312 7 -23 ffffff
-311 7 -23 ffffff
-310 7 -23 ffffff
-309 7 -23 ffffff
-308 7 -23 ffffff
-313 8 -23 ffffff
-312 8 -23 ffffff
-311 8 -23 ffffff
-310 8 -23 ffffff
-309 8 -23 ffffff
-308 8 -23 ffffff
-317 9 -23 ffffff
-316 9 -23 ffffff
-315 9 -23 ffffff
-314 9 -23 ffffff
-313 9 -23 ffffff
-312 9 -23 ffffff
-311 9 -23 ffffff
-310 9 -23 ffffff
-309 9 -23 ffffff
-308 9 -23 ffffff
-319 10 -23 ffffff
-318 10 -23 ffffff
-317 10 -23 ffffff
-316 10 -23 ffffff
-315 10 -23 ffffff
-314 10 -23 ffffff
-313 10 -23 ffffff
-312 10 -23 ffffff
-311 10 -23 ffffff
-310 10 -23 ffffff
-309 10 -23 ffffff
-308 10 -23 ffffff
-313 6 -22 ffffff
-312 6 -22 ffffff
-311 6 -22 ffffff
-310 6 -22 ffffff
-309 6 -22 ffffff
-308 6 -22 ffffff
-313 7 -22 ffffff
-312 7 -22 ffffff
-311 7 -22 ffffff
-310 7 -22 ffffff
-309 7 -22 ffffff
-308 7 -22 ffffff
-313 8 -22 ffffff
-312 8 -22 ffffff
-311 8 -22 ffffff
-310 8 -22 ffffff
-309 8 -22 ffffff
-308 8 -22 ffffff
-314 9 -22 ffffff
-313 9 -22 ffffff
-312 9 -22 ffffff
-311 9 -22 ffffff
-310 9 -22 ffffff
-309 9 -22 ffffff
-308 9 -22 ffffff
-318 10 -22 ffffff
-317 10 -22 ffffff
-316 10 -22 ffffff
-315 10 -22 ffffff
-314 10 -22 ffffff
-313 10 -22 ffffff
-312 10 -22 ffffff
-311 10 -22 ffffff
-310 10 -22 ffffff
-309 10 -22 ffffff
-308 10 -22 ffffff
-310 6 -21 ffffff
-309 6 -21 ffffff
-308 6 -21 ffffff
-310 7 -21 ffffff
-309 7 -21 ffffff
-308 7 -21 ffffff
-310 8 -21 ffffff
-309 8 -21 ffffff
-308 8 -21 ffffff
-314 9 -21 ffffff
-313 9 -21 ffffff
-312 9 -21 ffffff
-311 9 -21 ffffff
-310 9 -21 ffffff
-309 9 -21 ffffff
-308 9 -21 ffffff
-317 10 -21 ffffff
-316 10 -21 ffffff
-315 10 -21 ffffff
-314 10 -21 ffffff
-313 10 -21 ffffff
-312 10 -21 ffffff
-311 10 -21 ffffff
-310 10 -21 ffffff
-309 10 -21 ffffff
-308 10 -21 ffffff
-310 6 -20 ffffff
-309 6 -20 ffffff
-308 6 -20 ffffff
-310 7 -20 ffffff
-309 7 -20 ffffff
-308 7 -20 ffffff
-310 8 -20 ffffff
-309 8 -20 ffffff
-308 8 -20 ffffff
-313 9 -20 ffffff
-312 9 -20 ffffff
-311 9 -20 ffffff
-310 9 -20 ffffff
-309 9 -20 ffffff
-308 9 -20 ffffff
-317 10 -20 ffffff
-316 10 -20 ffffff
-315 10 -20 ffffff
-314 10 -20 ffffff
-313 10 -20 ffffff
-312 10 -20 ffffff
-311 10 -20 ffffff
-310 10 -20 ffffff
-309 10 -20 ffffff
-308 10 -20 ffffff
-310 6 -19 ffffff
-309 6 -19 ffffff
-308 6 -19 ffffff
-310 7 -19 ffffff
-309 7 -19 ffffff
-308 7 -19 ffffff
-310 8 -19 ffffff
-309 8 -19 ffffff
-308 8 -19 ffffff
-314 9 -19 ffffff
-313 9 -19 ffffff
-312 9 -19 ffffff
-311 9 -19 ffffff
-310 9 -19 ffffff
-309 9 -19 ffffff
-308 9 -19 ffffff
-317 10 -19 ffffff
-316 10 -19 ffffff
-315 10 -19 ffffff
-314 10 -19 ffffff
-313 10 -19 ffffff
-312 10 -19 ffffff
-311 10 -19 ffffff
-310 10 -19 ffffff
-309 10 -19 ffffff
-308 10 -19 ffffff
-309 6 -18 ffffff
-308 6 -18 ffffff
-309 7 -18 ffffff
-308 7 -18 ffffff
-309 8 -18 ffffff
-308 8 -18 ffffff
-314 9 -18 ffffff
-313 9 -18 ffffff
-309 9 -18 ffffff
-308 9 -18 ffffff
-317 10 -18 ffffff
-316 10 -18 ffffff
-315 10 -18 ffffff
-314 10 -18 ffffff
-313 10 -18 ffffff
-312 10 -18 ffffff
-311 10 -18 ffffff
-309 10 -18 ffffff
-308 10 -18 ffffff
-309 6 -17 ffffff
-308 6 -17 ffffff
-309 7 -17 ffffff
-308 7 -17 ffffff
-309 8 -17 ffffff
-308 8 -17 ffffff
-316 9 -17 ffffff
-315 9 -17 ffffff
-314 9 -17 ffffff
-313 9 -17 ffffff
-309 9 -17 ffffff
-308 9 -17 ffffff
-317 10 -17 ffffff
-316 10 -17 ffffff
-315 10 -17 ffffff
-314 10 -17 ffffff
-313 10 -17 ffffff
-309 10 -17 ffffff
-308 10 -17 ffffff
-308 6 -16 ffffff
-315 7 -16 ffffff
-314 7 -16 ffffff
-313 7 -16 ffffff
-308 7 -16 ffffff
-315 8 -16 ffffff
-314 8 -16 ffffff
-313 8 -16 ffffff
-308 8 -16 ffffff
-316 9 -16 ffffff
-315 9 -16 ffffff
-314 9 -16 ffffff
-313 9 -16 ffffff
-308 9 -16 ffffff
-316 10 -16 ffffff
-315 10 -16 ffffff
-314 10 -16 ffffff
-313 10 -16 ffffff
-309 10 -16 ffffff
-308 10 -16 ffffff
-321 7 -15 ffffff
-320 7 -15 ffffff
-319 7 -15 ffffff
-318 7 -15 ffffff
-317 7 -15 ffffff
-316 7 -15 ffffff
-315 7 -15 ffffff
-314 7 -15 ffffff
-321 8 -15 ffffff
-320 8 -15 ffffff
-319 8 -15 ffffff
-318 8 -15 ffffff
-317 8 -15 ffffff
-316 8 -15 ffffff
-315 8 -15 ffffff
-314 8 -15 ffffff
-321 9 -15 ffffff
-320 9 -15 ffffff
-319 9 -15 ffffff
-318 9 -15 ffffff
-317 9 -15 ffffff
-316 9 -15 ffffff
-315 9 -15 ffffff
-314 9 -15 ffffff
-321 10 -15 ffffff
-320 10 -15 ffffff
-319 10 -15 ffffff
-318 10 -15 ffffff
-317 10 -15 ffffff
-316 10 -15 ffffff
-315 10 -15 ffffff
-314 10 -15 ffffff
-321 7 -14 ffffff
-320 7 -14 ffffff
-319 7 -14 ffffff
-318 7 -14 ffffff
-321 8 -14 ffffff
-320 8 -14 ffffff
-319 8 -14 ffffff
-318 8 -14 ffffff
-321 9 -14 ffffff
-320 9 -14 ffffff
-319 9 -14 ffffff
-318 9 -14 ffffff
-321 10 -14 ffffff
-320 10 -14 ffffff
-319 10 -14 ffffff
-318 10 -14 ffffff
-307 6 -27 ffffff
-306 6 -27 ffffff
-305 6 -27 ffffff
-304 6 -27 ffffff
-303 6 -27 ffffff
-302 6 -27 ffffff
-301 6 -27 ffffff
-300 6 -27 ffffff
-307 7 -27 ffffff
-306 7 -27 ffffff
-305 7 -27 ffffff
-304 7 -27 ffffff
-303 7 -27 ffffff
-302 7 -27 ffffff
-301 7 -27 ffffff
-300 7 -27 ffffff
-307 8 -27 ffffff
-306 8 -27 ffffff
-305 8 -27 ffffff
-304 8 -27 ffffff
-303 8 -27 ffffff
-302 8 -27 ffffff
-301 8 -27 ffffff
-300 8 -27 ffffff
-307 9 -27 ffffff
-306 9 -27 ffffff
-305 9 -27 ffffff
-304 9 -27 ffffff
-303 9 -27 ffffff
-302 9 -27 ffffff
-301 9 -27 ffffff
-300 9 -27 ffffff
-307 10 -27 ffffff
-306 10 -27 ffffff
-305 10 -27 ffffff
-304 10 -27 ffffff
-303 10 -27 ffffff
-302 10 -27 ffffff
-301 10 -27 ffffff
-300 10 -27 ffffff
-307 6 -26 ffffff
-306 6 -26 ffffff
-305 6 -26 ffffff
-304 6 -26 ffffff
-303 6 -26 ffffff
-302 6 -26 ffffff
-301 6 -26 ffffff
-300 6 -26 ffffff
-307 7 -26 ffffff
-306 7 -26 ffffff
-305 7 -26 ffffff
-304 7 -26 ffffff
-303 7 -26 ffffff
-302 7 -26 ffffff
-301 7 -26 ffffff
-300 7 -26 ffffff
-307 8 -26 ffffff
-306 8 -26 ffffff
-305 8 -26 ffffff
-304 8 -26 ffffff
-303 8 -26 ffffff
-302 8 -26 ffffff
-301 8 -26 ffffff
-300 8 -26 ffffff
-307 9 -26 ffffff
-306 9 -26 ffffff
-305 9 -26 ffffff
-304 9 -26 ffffff
-303 9 -26 ffffff
-302 9 -26 ffffff
-301 9 -26 ffffff
-300 9 -26 ffffff
-307 10 -26 ffffff
-306 10 -26 ffffff
-305 10 -26 ffffff
-304 10 -26 ffffff
-303 10 -26 ffffff
-302 10 -26 ffffff
-301 10 -26 ffffff
-300 10 -26 ffffff
-307 6 -25 ffffff
-306 6 -25 ffffff
-305 6 -25 ffffff
-304 6 -25 ffffff
-303 6 -25 ffffff
-302 6 -25 ffffff
-301 6 -25 ffffff
-300 6 -25 ffffff
-307 7 -25 ffffff
-306 7 -25 ffffff
-305 7 -25 ffffff
-304 7 -25 ffffff
-303 7 -25 ffffff
-302 7 -25 ffffff
-301 7 -25 ffffff
-300 7 -25 ffffff
-307 8 -25 ffffff
-306 8 -25 ffffff
-305 8 -25 ffffff
-304 8 -25 ffffff
-303 8 -25 ffffff
-302 8 -25 ffffff
-301 8 -25 ffffff
-300 8 -25 ffffff
-307 9 -25 ffffff
-306 9 -25 ffffff
-305 9 -25 ffffff
-304 9 -25 ffffff
-303 9 -25 ffffff
-302 9 -25 ffffff
-301 9 -25 ffffff
-300 9 -25 ffffff
-307 10 -25 ffffff
-306 10 -25 ffffff
-305 10 -25 ffffff
-304 10 -25 ffffff
-303 10 -25 ffffff
-302 10 -25 ffffff
-301 10 -25 ffffff
-300 10 -25 ffffff
-307 6 -24 ffffff
-306 6 -24 ffffff
-305 6 -24 ffffff
-304 6 -24 ffffff
-303 6 -24 ffffff
-302 6 -24 ffffff
-301 6 -24 ffffff
-300 6 -24 ffffff
-307 7 -24 ffffff
-306 7 -24 ffffff
-305 7 -24 ffffff
-304 7 -24 ffffff
-303 7 -24 ffffff
-302 7 -24 ffffff
-301 7 -24 ffffff
-300 7 -24 ffffff
-307 8 -24 ffffff
-306 8 -24 ffffff
-305 8 -24 ffffff
-304 8 -24 ffffff
-303 8 -24 ffffff
-302 8 -24 ffffff
-301 8 -24 ffffff
-300 8 -24 ffffff
-307 9 -24 ffffff
-306 9 -24 ffffff
-305 9 -24 ffffff
-304 9 -24 ffffff
-303 9 -24 ffffff
-302 9 -24 ffffff
-301 9 -24 ffffff
-300 9 -24 ffffff
-307 10 -24 ffffff
-306 10 -24 ffffff
-305 10 -24 ffffff
-304 10 -24 ffffff
-303 10 -24 ffffff
-302 10 -24 ffffff
-301 10 -24 ffffff
-300 10 -24 ffffff
-307 6 -23 ffffff
-306 6 -23 ffffff
-305 6 -23 ffffff
-304 6 -23 ffffff
-303 6 -23 ffffff
-302 6 -23 ffffff
-301 6 -23 ffffff
-300 6 -23 ffffff
-307 7 -23 ffffff
-306 7 -23 ffffff
-305 7 -23 ffffff
-304 7 -23 ffffff
-303 7 -23 ffffff
-302 7 -23 ffffff
-301 7 -23 ffffff
-300 7 -23 ffffff
-307 8 -23 ffffff
-306 8 -23 ffffff
-305 8 -23 ffffff
-304 8 -23 ffffff
-303 8 -23 ffffff
-302 8 -23 ffffff
-301 8 -23 ffffff
-300 8 -23 ffffff
-307 9 -23 ffffff
-306 9 -23 ffffff
-305 9 -23 ffffff
-304 9 -23 ffffff
-303 9 -23 ffffff
-302 9 -23 ffffff
-301 9 -23 ffffff
-300 9 -23 ffffff
-307 10 -23 ffffff
-306 10 -23 ffffff
-305 10 -23 ffffff
-304 10 -23 ffffff
-303 10 -23 ffffff
-302 10 -23 ffffff
-301 10 -23 ffffff
-300 10 -23 ffffff
-307 6 -22 ffffff
-306 6 -22 ffffff
-305 6 -22 ffffff
-304 6 -22 ffffff
-303 6 -22 ffffff
-302 6 -22 ffffff
-301 6 -22 ffffff
-300 6 -22 ffffff
-307 7 -22 ffffff
-306 7 -22 ffffff
-305 7 -22 ffffff
-304 7 -22 ffffff
-303 7 -22 ffffff
-302 7 -22 ffffff
-301 7 -22 ffffff
-300 7 -22 ffffff
-307 8 -22 ffffff
-306 8 -22 ffffff
-305 8 -22 ffffff
-304 8 -22 ffffff
-303 8 -22 ffffff
-302 8 -22 ffffff
-301 8 -22 ffffff
-300 8 -22 ffffff
-307 9 -22 ffffff
-306 9 -22 ffffff
-305 9 -22 ffffff
-304 9 -22 ffffff
-303 9 -22 ffffff
-302 9 -22 ffffff
-301 9 -22 ffffff
-300 9 -22 ffffff
-307 10 -22 ffffff
-306 10 -22 ffffff
-305 10 -22 ffffff
-304 10 -22 ffffff
-303 10 -22 ffffff
-302 10 -22 ffffff
-301 10 -22 ffffff
-300 10 -22 ffffff
-307 6 -21 ffffff
-306 6 -21 ffffff
-305 6 -21 ffffff
-304 6 -21 ffffff
-303 6 -21 ffffff
-302 6 -21 ffffff
-301 6 -21 ffffff
-300 6 -21 ffffff
-307 7 -21 ffffff
-306 7 -21 ffffff
-305 7 -21 ffffff
-304 7 -21 ffffff
-303 7 -21 ffffff
-302 7 -21 ffffff
-301 7 -21 ffffff
-300 7 -21 ffffff
-307 8 -21 ffffff
-306 8 -21 ffffff
-305 8 -21 ffffff
-304 8 -21 ffffff
-303 8 -21 ffffff
-302 8 -21 ffffff
-301 8 -21 ffffff
-300 8 -21 ffffff
-307 9 -21 ffffff
-306 9 -21 ffffff
-305 9 -21 ffffff
-304 9 -21 ffffff
-303 9 -21 ffffff
-302 9 -21 ffffff
-301 9 -21 ffffff
-300 9 -21 ffffff
-307 10 -21 ffffff
-306 10 -21 ffffff
-305 10 -21 ffffff
-304 10 -21 ffffff
-303 10 -21 ffffff
-302 10 -21 ffffff
-301 10 -21 ffffff
-300 10 -21 ffffff
-307 6 -20 ffffff
-306 6 -20 ffffff
-305 6 -20 ffffff
-304 6 -20 ffffff
-303 6 -20 ffffff
-302 6 -20 ffffff
-301 6 -20 ffffff
-300 6 -20 ffffff
-307 7 -20 ffffff
-306 7 -20 ffffff
-305 7 -20 ffffff
-304 7 -20 ffffff
-303 7 -20 ffffff
-302 7 -20 ffffff
-301 7 -20 ffffff
-300 7 -20 ffffff
-307 8 -20 ffffff
-306 8 -20 ffffff
-305 8 -20 ffffff
-304 8 -20 ffffff
-303 8 -20 ffffff
-302 8 -20 ffffff
-301 8 -20 ffffff
-300 8 -20 ffffff
-307 9 -20 ffffff
-306 9 -20 ffffff
-305 9 -20 ffffff
-304 9 -20 ffffff
-303 9 -20 ffffff
-302 9 -20 ffffff
-301 9 -20 ffffff
-300 9 -20 ffffff
-307 10 -20 ffffff
-306 10 -20 ffffff
-305 10 -20 ffffff
-304 10 -20 ffffff
-303 10 -20 ffffff
-302 10 -20 ffffff
-301 10 -20 ffffff
-300 10 -20 ffffff
-307 6 -19 ffffff
-306 6 -19 ffffff
-305 6 -19 ffffff
-304 6 -19 ffffff
-303 6 -19 ffffff
-302 6 -19 ffffff
-301 6 -19 ffffff
-300 6 -19 ffffff
-307 7 -19 ffffff
-306 7 -19 ffffff
-305 7 -19 ffffff
-304 7 -19 ffffff
-303 7 -19 ffffff
-302 7 -19 ffffff
-301 7 -19 ffffff
-300 7 -19 ffffff
-307 8 -19 ffffff
-306 8 -19 ffffff
-305 8 -19 ffffff
-304 8 -19 ffffff
-303 8 -19 ffffff
-302 8 -19 ffffff
-301 8 -19 ffffff
-300 8 -19 ffffff
-307 9 -19 ffffff
-306 9 -19 ffffff
-305 9 -19 ffffff
-304 9 -19 ffffff
-303 9 -19 ffffff
-302 9 -19 ffffff
-301 9 -19 ffffff
-300 9 -19 ffffff
-307 10 -19 ffffff
-306 10 -19 ffffff
-305 10 -19 ffffff
-304 10 -19 ffffff
-303 10 -19 ffffff
-302 10 -19 ffffff
-301 10 -19 ffffff
-300 10 -19 ffffff
-307 6 -18 ffffff
-306 6 -18 ffffff
-305 6 -18 ffffff
-304 6 -18 ffffff
-303 6 -18 ffffff
-302 6 -18 ffffff
-301 6 -18 ffffff
-300 6 -18 ffffff
-307 7 -18 ffffff
-306 7 -18 ffffff
-305 7 -18 ffffff
-304 7 -18 ffffff
-303 7 -18 ffffff
-302 7 -18 ffffff
-301 7 -18 ffffff
-300 7 -18 ffffff
-307 8 -18 ffffff
-306 8 -18 ffffff
-305 8 -18 ffffff
-304 8 -18 ffffff
-303 8 -18 ffffff
-302 8 -18 ffffff
-301 8 -18 ffffff
-300 8 -18 ffffff
-307 9 -18 ffffff
-306 9 -18 ffffff
-305 9 -18 ffffff
-304 9 -18 ffffff
-303 9 -18 ffffff
-302 9 -18 ffffff
-301 9 -18 ffffff
-300 9 -18 ffffff
-307 10 -18 ffffff
-306 10 -18 ffffff
-305 10 -18 ffffff
-304 10 -18 ffffff
-303 10 -18 ffffff
-302 10 -18 ffffff
-301 10 -18 ffffff
-300 10 -18 ffffff
-307 6 -17 ffffff
-306 6 -17 ffffff
-305 6 -17 ffffff
-304 6 -17 ffffff
-303 6 -17 ffffff
-302 6 -17 ffffff
-301 6 -17 ffffff
-300 6 -17 ffffff
-307 7 -17 ffffff
-306 7 -17 ffffff
-305 7 -17 ffffff
-304 7 -17 ffffff
-303 7 -17 ffffff
-302 7 -17 ffffff
-301 7 -17 ffffff
-300 7 -17 ffffff
-307 8 -17 ffffff
-306 8 -17 ffffff
-305 8 -17 ffffff
-304 8 -17 ffffff
-303 8 -17 ffffff
-302 8 -17 ffffff
-301 8 -17 ffffff
-300 8 -17 ffffff
-307 9 -17 ffffff
-306 9 -17 ffffff
-305 9 -17 ffffff
-304 9 -17 ffffff
-303 9 -17 ffffff
-302 9 -17 ffffff
-301 9 -17 ffffff
-300 9 -17 ffffff
-307 10 -17 ffffff
-306 10 -17 ffffff
-305 10 -17 ffffff
-304 10 -17 ffffff
-303 10 -17 ffffff
-302 10 -17 ffffff
-301 10 -17 ffffff
-300 10 -17 ffffff
-307 6 -16 ffffff
-306 6 -16 ffffff
-305 6 -16 ffffff
-304 6 -16 ffffff
-303 6 -16 ffffff
-302 6 -16 ffffff
-301 6 -16 ffffff
-300 6 -16 ffffff
-307 7 -16 ffffff
-306 7 -16 ffffff
-305 7 -16 ffffff
-304 7 -16 ffffff
-303 7 -16 ffffff
-302 7 -16 ffffff
-301 7 -16 ffffff
-300 7 -16 ffffff
-307 8 -16 ffffff
-306 8 -16 ffffff
-305 8 -16 ffffff
-304 8 -16 ffffff
-303 8 -16 ffffff
-302 8 -16 ffffff
-301 8 -16 ffffff
-300 8 -16 ffffff
-307 9 -16 ffffff
-306 9 -16 ffffff
-305 9 -16 ffffff
-304 9 -16 ffffff
-303 9 -16 ffffff
-302 9 -16 ffffff
-301 9 -16 ffffff
-300 9 -16 ffffff
-307 10 -16 ffffff
-306 10 -16 ffffff
-305 10 -16 ffffff
-304 10 -16 ffffff
-303 10 -16 ffffff
-302 10 -16 ffffff
-301 10 -16 ffffff
-300 10 -16 ffffff
-304 6 -15 ffffff
-303 6 -15 ffffff
-302 6 -15 ffffff
-301 6 -15 ffffff
-300 6 -15 ffffff
-304 7 -15 ffffff
-303 7 -15 ffffff
-302 7 -15 ffffff
-301 7 -15 ffffff
-300 7 -15 ffffff
-305 8 -15 ffffff
-304 8 -15 ffffff
-303 8 -15 ffffff
-302 8 -15 ffffff
-301 8 -15 ffffff
-300 8 -15 ffffff
-305 9 -15 ffffff
-304 9 -15 ffffff
-303 9 -15 ffffff
-302 9 -15 ffffff
-301 9 -15 ffffff
-300 9 -15 ffffff
-305 10 -15 ffffff
-304 10 -15 ffffff
-303 10 -15 ffffff
-302 10 -15 ffffff
-301 10 -15 ffffff
-300 10 -15 ffffff
-305 6 -14 ffffff
-304 6 -14 ffffff
-303 6 -14 ffffff
-302 6 -14 ffffff
-301 6 -14 ffffff
-300 6 -14 ffffff
-305 7 -14 ffffff
-304 7 -14 ffffff
-303 7 -14 ffffff
-302 7 -14 ffffff
-301 7 -14 ffffff
-300 7 -14 ffffff
-305 8 -14 ffffff
-304 8 -14 ffffff
-303 8 -14 ffffff
-302 8 -14 ffffff
-301 8 -14 ffffff
-300 8 -14 ffffff
-305 9 -14 ffffff
-304 9 -14 ffffff
-303 9 -14 ffffff
-302 9 -14 ffffff
-301 9 -14 ffffff
-300 9 -14 ffffff
-305 10 -14 ffffff
-304 10 -14 ffffff
-303 10 -14 ffffff
-302 10 -14 ffffff
-301 10 -14 ffffff
-300 10 -14 ffffff
-347 6 -13 ffffff
-346 6 -13 ffffff
-345 6 -13 ffffff
-347 7 -13 ffffff
-346 7 -13 ffffff
-345 7 -13 ffffff
-344 7 -13 ffffff
-347 8 -13 ffffff
-346 8 -13 ffffff
-345 8 -13 ffffff
-344 8 -13 ffffff
-343 8 -13 ffffff
-347 9 -13 ffffff
-346 9 -13 ffffff
-345 9 -13 ffffff
-344 9 -13 ffffff
-343 9 -13 ffffff
-347 10 -13 ffffff
-346 10 -13 ffffff
-345 10 -13 ffffff
-344 10 -13 ffffff
-343 10 -13 ffffff
-347 6 -12 ffffff
-346 6 -12 ffffff
-345 6 -12 ffffff
-347 7 -12 ffffff
-346 7 -12 ffffff
-345 7 -12 ffffff
-344 7 -12 ffffff
-347 8 -12 ffffff
-346 8 -12 ffffff
-345 8 -12 ffffff
-344 8 -12 ffffff
-343 8 -12 ffffff
-342 8 -12 ffffff
-347 9 -12 ffffff
-346 9 -12 ffffff
-345 9 -12 ffffff
-344 9 -12 ffffff
-343 9 -12 ffffff
-342 9 -12 ffffff
-347 10 -12 ffffff
-346 10 -12 ffffff
-345 10 -12 ffffff
-344 10 -12 ffffff
-343 10 -12 ffffff
-347 6 -11 ffffff
-346 6 -11 ffffff
-345 6 -11 ffffff
-344 6 -11 ffffff
-347 7 -11 ffffff
-346 7 -11 ffffff
-345 7 -11 ffffff
-344 7 -11 ffffff
-343 7 -11 ffffff
-347 8 -11 ffffff
-346 8 -11 ffffff
-345 8 -11 ffffff
-344 8 -11 ffffff
-343 8 -11 ffffff
-342 8 -11 ffffff
-341 8 -11 ffffff
-340 8 -11 ffffff
-347 9 -11 ffffff
-346 9 -11 ffffff
-345 9 -11 ffffff
-344 9 -11 ffffff
-343 9 -11 ffffff
-342 9 -11 ffffff
-341 9 -11 ffffff
-340 9 -11 ffffff
-339 9 -11 ffffff
-338 9 -11 ffffff
-347 10 -11 ffffff
-346 10 -11 ffffff
-345 10 -11 ffffff
-344 10 -11 ffffff
-343 10 -11 ffffff
-342 10 -11 ffffff
-341 10 -11 ffffff
-340 10 -11 ffffff
-339 10 -11 ffffff
-338 10 -11 ffffff
-337 10 -11 ffffff
-347 6 -10 ffffff
